Product ID;Active;Name;Categories;Price tax excluded;Tax rules ID;Cost price;On sale;Discount amount;Discount percent;Discount from;Discount to;References;Supplier references;Suppliers;Brand;EAN13;UPC;EPN;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock;Delivery time of out-of-stock;Quantity;Minimal quantity;Low stock level;Send me an email;Visibility;Additional shipping cost;Unit for base price;Base price;Summary;Description;Tags;Meta title;Meta keywords;Meta decription;Rewritten URL;Label when in stock;Label when backorder allowed;Avaialble for order;Product availability date;Product creation date;Show price;Image URLs;Image alt texts;Delete existing images;features;Available online only;Condition
23062;1;IIYAMA Monitor 27 cali XUB2796HSU-B5 IPS,1ms,HDMI,DP,FreeSync,HAS(150mm);Monitory;847.47;;847.47;0;0;0;;;;;;IIyama;;;;;;;;;;;;;;;;;;847.47;847.47;PROLITE XUB2796HSU-B5;;;;;;;;1;;;1;;;1;"Model: ProLite XUB2792HSU|Certyfikaty: CE • EAC • Energy Star • ErP • PSE • REACH • RoHS • TUV • UKCA • VCCI • WEEE|Bluetooth: Nie|Etykieta energetyczna: Pobierz|TCO Certified: Tak|Proporcje obrazu: 16:9|WiFi: Nie|Przekątna ekranu: 27""|Kolor: Czarny|Typ matrycy: TFT IPS|Technologia podświetlania: Diody LED|Kamera internetowa: Brak|Plamka matrycy: 0.311 mm|Rozdzielczość: 1920 x 1080 (FHD 1080)|Czas reakcji: 1 ms|Jasność: 250 cd/m²|Kontrast dynamiczny: 80 000 000:1|Klasa energetyczna: E|Kąt widzenia poziomy: 178 °|Kąt widzenia pionowy: 178 °|Ilość kolorów: 16,7 mln|Gniazda we/wy: 1 x 3,5 mm minijack • 1 x DisplayPort • 1 x HDMI • 2 x USB 2.0|Wbudowane głośniki: Tak|Wbudowany tuner TV: Nie|Pivot: Tak|Standard VESA: 100 x 100|Pobór mocy: 19 W|Ekran dotykowy: Nie|Typ gwarancji: gwarancja zewnętrzna|Okres gwarancji (miesiące): 36|Akcesoria w zestawie: Kable: zasilający, USB, HDMI Pozostałe: skrócona instrukcja obsługi, instrukcja bezpieczeństwa|Kontrast statyczny: 1 000:1|Częstotliwość pozioma min.: 31 kHz|Częstotliwość pozioma max.: 85 kHz|Szerokość: 610 mm|Wysokość z podstawą: 403.5 mm|Głębokość z podstawą: 252 mm|Obszar widzialny w pionie: 336.3 mm|Obszar widzialny w poziomie: 597.9 mm|Powierzchnia matrycy: Matowa|Waga z podstawą: 5.2 kg";0;new
16821;1;IIYAMA Monitor 27cali T2735MSC-B3 IPS USB,HDMI,Webcam;Monitory;2114.76;;2114.76;0;0;0;;;;;;IIyama;;;;;;;;;;;;;;;;;;2114.76;2114.76;"Monitor Iiyama Prolite T2735MSC-B327"" monitor z 10 kompatybilnymi punktami dotykowymi i kamerą internetową iiyama";;;;;;;;1;;;1;;;1;"Model: Prolite T2735MSC-B3|Certyfikaty: CE • EAC • ErP • PSE • RoHS • TUV • VCCI • WEEE|Bluetooth: Nie|WiFi: Nie|Proporcje obrazu: 16:9|Przekątna ekranu: 27""|Kolor: Czarny|Typ matrycy: TFT IPS|Technologia podświetlania: Diody LED|Kamera internetowa: Tak|Plamka matrycy: 0.311 mm|Rozdzielczość: 1920 x 1080 (FHD 1080)|Czas reakcji: 5 ms|Jasność: 255 cd/m²|Kontrast dynamiczny: 12 000 000:1|Kąt widzenia poziomy: 178 °|Kąt widzenia pionowy: 178 °|Ilość kolorów: 16,7 mln|Gniazda we/wy: 1 x 15-pin D-Sub • 1 x 3,5 mm minijack • 1 x DisplayPort • 1 x HDMI • 2 x USB 3.0|Wbudowane głośniki: Tak|Wbudowany tuner TV: Nie|Standard VESA: 100 x 100|Pobór mocy: 18 W|Waga: 9.1 kg|Ekran dotykowy: Tak|Typ gwarancji: gwarancja zewnętrzna|Okres gwarancji (miesiące): 36|Akcesoria w zestawie: Kable: zasilający, USB, HDMI, DP  Instrukcje: skrócona instrukcja obsługi, instrukcja bezpieczeństwa|Kontrast statyczny: 1 000:1|Częstotliwość pozioma min.: 24 kHz|Częstotliwość pozioma max.: 80 kHz|Wysokość: 422.5 mm|Szerokość: 672.5 mm|Głębokość: 52 mm|Obszar widzialny w pionie: 336.3 mm|Obszar widzialny w poziomie: 597.9 mm|Powierzchnia matrycy: Matowa";0;new
21061;1;IIYAMA Monitor 28 cali GB2870UHSU 4K, HDMI, DP, 150Hz, USB3.0, HAS, HDR400, 2x2W;Monitory;3063.93;;3063.93;0;0;0;;;;;;IIyama;;;;;;;;;;;;;;;;;;3063.93;3063.93;;;;;;;;;1;;;1;;;1;"Model: G-MASTER GB2870UHSU-B1|Certyfikaty: CU • EAC • ErP • PSE • REACH • RoHS • TUV • UKCA • VCCI • WEEE|Bluetooth: Nie|Częstotliwość odświeżania: 150 Hz|Proporcje obrazu: 16:9|WiFi: Nie|Przekątna ekranu: 28""|Kolor: Czarny|Typ matrycy: TFT IPS|Technologia podświetlania: Diody LED|Kamera internetowa: Brak|Plamka matrycy: 0.16 mm|Rozdzielczość: 3840 x 2160|Czas reakcji: 1 ms|Jasność: 400 cd/m²|Kontrast dynamiczny: 80 000 000:1|Klasa energetyczna: G|Kąt widzenia poziomy: 178 °|Kąt widzenia pionowy: 178 °|Ilość kolorów: 16,7 mln|Gniazda we/wy: 1 x 3,5 mm minijack • 1 x DisplayPort • 1 x HDMI • 3 x USB 3.0|Wbudowane głośniki: Tak|Wbudowany tuner TV: Nie|Pivot: Tak|Standard VESA: 100 x 100|Pobór mocy: 36 W|Ekran dotykowy: Nie|Typ gwarancji: gwarancja zewnętrzna|Okres gwarancji (miesiące): 36|Akcesoria w zestawie: Zasilacz Kabel USB Kabel HDMI Kabel DisplayPort Instrukcja|Kontrast statyczny: 1 000:1|Częstotliwość pozioma min.: 30 kHz|Częstotliwość pozioma max.: 320 kHz|Szerokość: 636.5 mm|Wysokość z podstawą: 543 mm|Głębokość z podstawą: 256 mm|Obszar widzialny w pionie: 341.3 mm|Obszar widzialny w poziomie: 620.9 mm|Powierzchnia matrycy: Matowa|Waga z podstawą: 6.9 kg";0;new
24077;1;IIYAMA Monitor 31,5 cala XB3288UHSU 4K,VA,HDMI,DP,PIP,F.Sync,HAS/150mm,USB;Monitory;2118.68;;2118.68;0;0;0;;;;;;IIyama;;;;;;;;;;;;;;;;;;2118.68;2118.68;PROLITE XB3288UHSU-B5;;;;;;;;1;;;1;;;1;Model: XB3288UHSU-B5|Certyfikaty: CE • EAC • ErP • PSE • REACH • RoHS • TUV • UKCA • VCCI • WEEE|Bluetooth: Nie|Etykieta energetyczna: Pobierz|Regulacja wysokości: Tak|Wysokość (maks.): 605.5 mm|Proporcje obrazu: 16:9|WiFi: Nie|Przekątna ekranu: 31.5''|Kolor: Czarny|Typ matrycy: VA|Technologia podświetlania: Diody LED|Kamera internetowa: Brak|Plamka matrycy: 0.181 mm|Rozdzielczość: 3840 x 2160|Czas reakcji: 3 ms|Jasność: 300 cd/m²|Kontrast dynamiczny: 80 000 000:1|Klasa energetyczna: G|Kąt widzenia poziomy: 178 °|Kąt widzenia pionowy: 178 °|Ilość kolorów: 1,07 mld|Gniazda we/wy: 1 x 3,5 mm minijack • 1 x DisplayPort • 2 x HDMI • 2 x USB 3.0|Wbudowane głośniki: Tak|Wbudowany tuner TV: Nie|Pivot: Nie|Standard VESA: 100 x 100|Pobór mocy: 44 W|Waga: 8.8 kg|Ekran dotykowy: Nie|Typ gwarancji: gwarancja zewnętrzna|Okres gwarancji (miesiące): 36|Akcesoria w zestawie: Kabel zasilający Kabel USB Kabel HDMI Kabel DP Skrócona instrukcja obsługi Instrukcja bezpieczeństwa|Kontrast statyczny: 3 000:1|Częstotliwość pozioma min.: 30 Hz|Częstotliwość pozioma max.: 135 kHz|Wysokość: 455.5 mm|Szerokość: 730 mm|Głębokość: 239.5 mm|Obszar widzialny w pionie: 392.9 mm|Obszar widzialny w poziomie: 698.4 mm|Powierzchnia matrycy: Matowa;0;new
17484;1;IIYAMA Monitor 31.5 cala GB3271QSU-B1 QHD,1ms,IPS,165Hz,HDMI,DP,400cd,FreeSync;Monitory;1694.94;;1694.94;0;0;0;;;;;;IIyama;;;;;;;;;;;;;;;;;;1694.94;1694.94;G-MASTER GB3271QSU-B1Rozwiń skrzydła w gamingu dzięki Red Eagle GB3271QSU 165Hz z czasem reakcji 1ms MPRT. 32 GB3271QSU z rozdzielczością WQHD (2560x1440) oferuje dużą przestrzeń na ekranie dla bardziej realistycznych wrażeń z gry i dlatego idealnie sprawdza się w grach kooperacyjnych. Panel IPS gwarantuje żywe kolory i szerokie kąty widzenia, wspierając rozgrywkę ramię w ramię z przyjacielem. Uzbrojony w technologię FreeSync Premium możesz podejmować decyzje w ułamku sekundy i zapomnieć o efektach smużenia lub rozmazania obrazu. Możliwość regulacji jasnych i ciemnych tonów za pomocą funkcji Black Tuner zapewnia lepszą jakość widzenia w zacienionych obszarach.;;;;;;;;1;;;1;;;1;Model: G-MASTER GB3271QSU-B1|Certyfikaty: CE • EAC • ErP • PSE • RoHS • TUV • WEEE|Bluetooth: Nie|Proporcje obrazu: 16:9|WiFi: Nie|Przekątna ekranu: 31.5''|Kolor: Czarny|Typ matrycy: TFT IPS|Technologia podświetlania: Diody LED|Kamera internetowa: Brak|Plamka matrycy: 0.272 mm|Rozdzielczość: 2560 x 1440|Czas reakcji: 1 ms|Jasność: 400 cd/m²|Kontrast dynamiczny: 80 000 000:1|Kąt widzenia poziomy: 178 °|Kąt widzenia pionowy: 178 °|Ilość kolorów: 16,7 mln|Gniazda we/wy: 1 x 3,5 mm minijack • 2 x DisplayPort • 2 x HDMI • 4 x USB 3.0|Wbudowane głośniki: Tak|Wbudowany tuner TV: Nie|Pivot: Nie|Standard VESA: 100 x 100|Pobór mocy: 45 W|Ekran dotykowy: Nie|Typ gwarancji: gwarancja zewnętrzna|Okres gwarancji (miesiące): 36|Akcesoria w zestawie: Kable: zasilający, USB, HDMI, DP Pozostałe:  skrócona instrukcja obsługi, instrukcja bezpieczeństwa Pilot: tak (baterie w zestawie)|Kontrast statyczny: 1 200:1|Częstotliwość pozioma min.: 30 kHz|Częstotliwość pozioma max.: 242 kHz|Szerokość: 714 mm|Wysokość z podstawą: 454.5 mm|Głębokość z podstawą: 230 mm|Obszar widzialny w pionie: 392.7 mm|Obszar widzialny w poziomie: 698.1 mm|Powierzchnia matrycy: Matowa|Waga z podstawą: 11.3 kg;0;new
23116;1;IIYAMA Monitor 31.5 cala XU3294QSU-B1 VA,WQHD,HDMI,DP,USB 3.0,2x2W;Monitory;1164.29;;1164.29;0;0;0;;;;;;IIyama;;;;;;;;;;;;;;;;;;1164.29;1164.29;PROLITE XUB3294QSU-B1;;;;;;;;1;;;1;;;1;Model: ProLite XUB3294QSU|Certyfikaty: CE • ErP • PSE • REACH • RoHS • TUV • UKCA • VCCI • WEEE|Bluetooth: Nie|Etykieta energetyczna: Pobierz|Proporcje obrazu: 16:9|WiFi: Nie|Przekątna ekranu: 31.5''|Kolor: Czarny|Typ matrycy: VA|Technologia podświetlania: Diody LED|Kamera internetowa: Brak|Plamka matrycy: 0.272 mm|Rozdzielczość: 2560 x 1440|Czas reakcji: 4 ms|Jasność: 250 cd/m²|Kontrast dynamiczny: 80 000 000:1|Klasa energetyczna: G|Kąt widzenia poziomy: 178 °|Kąt widzenia pionowy: 178 °|Ilość kolorów: 16,7 mln|Gniazda we/wy: 1 x 3,5 mm minijack • 1 x DisplayPort • 1 x HDMI • 2 x USB 3.0|Wbudowane głośniki: Tak|Wbudowany tuner TV: Nie|Pivot: Tak|Standard VESA: 100 x 100|Pobór mocy: 37 W|Ekran dotykowy: Nie|Typ gwarancji: gwarancja zewnętrzna|Okres gwarancji (miesiące): 36|Kontrast statyczny: 3 000:1|Częstotliwość pozioma min.: 30 kHz|Częstotliwość pozioma max.: 120 kHz|Szerokość: 715 mm|Wysokość z podstawą: 448.5 mm|Głębokość z podstawą: 260 mm|Obszar widzialny w pionie: 392.3 mm|Obszar widzialny w poziomie: 697.3 mm|Powierzchnia matrycy: Matowa|Waga z podstawą: 7.9 kg;0;new
23070;1;IIYAMA Monitor 32 cale XB3270QS-B5 IPS,WQHD,HDMI,DP,DVI,HAS(150mm);Monitory;1260.77;;1260.77;0;0;0;;;;;;IIyama;;;;;;;;;;;;;;;;;;1260.77;1260.77;PROLITE XB3270QS-B5;;;;;;;;1;;;1;;;1;Model: PROLITE XB3270QS-B5|Certyfikaty: CE • EAC • ErP • PSE • REACH • RoHS • TUV • UKCA • VCCI • WEEE|Bluetooth: Nie|Etykieta energetyczna: Pobierz|Częstotliwość odświeżania: 60 Hz|Proporcje obrazu: 16:9|WiFi: Nie|Przekątna ekranu: 31.5''|Kolor: Czarny|Typ matrycy: TFT IPS|Technologia podświetlania: Diody LED|Kamera internetowa: Brak|Plamka matrycy: 0.273 mm|Rozdzielczość: 2560 x 1440|Czas reakcji: 4 ms|Jasność: 250 cd/m²|Kontrast dynamiczny: 80 000 000:1|Klasa energetyczna: F|Kąt widzenia poziomy: 178 °|Kąt widzenia pionowy: 178 °|Ilość kolorów: 1,07 mld|Gniazda we/wy: 1 x 3,5 mm minijack • 1 x DVI • 1 x DisplayPort • 1 x HDMI|Wbudowane głośniki: Tak|Wbudowany tuner TV: Nie|Pivot: Nie|Standard VESA: 100 x 100|Pobór mocy: 35 W|Waga: 8.6 kg|Ekran dotykowy: Nie|Typ gwarancji: gwarancja zewnętrzna|Okres gwarancji (miesiące): 36|Akcesoria w zestawie: Kabel zasilania Kabel HDMI Kabel DP Skrócona instrukcja obsługi Instrukcja bezpieczeństwa|Kontrast statyczny: 1 200:1|Częstotliwość pozioma min.: 30 kHz|Częstotliwość pozioma max.: 90 kHz|Wysokość: 439.5 mm|Szerokość: 726 mm|Głębokość: 245.5 mm|Wysokość z podstawą: 579.5 mm|Powierzchnia matrycy: Matowa;0;new
23117;1;IIYAMA Monitor 32 cale XUB3294QSU-B1 VA,WQHD,HDMI,DP,HAS(150mm),USB3.0,2x2W;Monitory;1238.61;;1238.61;0;0;0;;;;;;IIyama;;;;;;;;;;;;;;;;;;1238.61;1238.61;PROLITE XUB3294QSU-B1;;;;;;;;1;;;1;;;1;"Model: PROLITE XUB3294QSU-B1|Certyfikaty: CE • ErP • PSE • REACH • RoHS • TUV • UKCA • VCCI • WEEE|Bluetooth: Nie|Etykieta energetyczna: Pobierz|Częstotliwość odświeżania: 75 Hz|Proporcje obrazu: 16:9|WiFi: Nie|Przekątna ekranu: 31.5''|Kolor: Czarny|Typ matrycy: VA|Technologia podświetlania: Diody LED|Kamera internetowa: Brak|Plamka matrycy: 0.272 mm|Rozdzielczość: 2560 x 1440|Czas reakcji: 4 ms|Jasność: 250 cd/m²|Kontrast dynamiczny: 80 000 000:1|Klasa energetyczna: G|Kąt widzenia poziomy: 178 °|Kąt widzenia pionowy: 178 °|Ilość kolorów: 16,7 mln|Gniazda we/wy: 1 x 3,5 mm minijack • 1 x DisplayPort • 1 x USB (Type B) • 2 x HDMI • 2 x USB 3.0|Wbudowane głośniki: Tak|Wbudowany tuner TV: Nie|Pivot: Tak|Standard VESA: 100 x 100|Pobór mocy: 37 W|Waga: 7.9 kg|Ekran dotykowy: Nie|Typ gwarancji: gwarancja zewnętrzna|Okres gwarancji (miesiące): 36|Informacje o gwarancji: Zakres regulacji: wysokość, obrót, pochył Regulacja wysokości: 150 mm Obrót stopy: 90°; 45° w lewo; 45° w prawo Kąt pochylenia: 23° w górę; 5° w dół System zarządzania kablami|Akcesoria w zestawie: Kabel zasilający Kabel USB Kabel HDMI Kabel DP Skrócona instrukcja obsługi Instrukcja bezpieczeństwa|Kontrast statyczny: 3 000:1|Częstotliwość pozioma min.: 30 kHz|Częstotliwość pozioma max.: 120 kHz|Szerokość: 715 mm|Wysokość z podstawą: 448.5 mm|Głębokość z podstawą: 260 mm|Obszar widzialny w pionie: 392.3 mm|Obszar widzialny w poziomie: 697.3 mm|Powierzchnia matrycy: Matowa";0;new
23071;1;IIYAMA Monitor 34 cale XUB3493WQSU IPS,UWQHD,DP,HDMI,HAS(150mm);Monitory;1992.21;;1992.21;0;0;0;;;;;;IIyama;;;;;;;;;;;;;;;;;;1992.21;1992.21;PROLITE XUB3493WQSU-B5;;;;;;;;1;;;1;;;1;Model: ProLite XUB3493WQSU|Certyfikaty: CE • EAC • ErP • PSE • REACH • RoHS • TUV • UKCA • VCCI • WEEE|Bluetooth: Nie|Etykieta energetyczna: Pobierz|Proporcje obrazu: 21:9|WiFi: Nie|Przekątna ekranu: 34''|Kolor: Czarny|Typ matrycy: ADS-IPS|Technologia podświetlania: Diody LED|Kamera internetowa: Brak|Plamka matrycy: 0.233 mm|Rozdzielczość: 3440 x 1440|Czas reakcji: 4 ms|Jasność: 400 cd/m²|Kontrast dynamiczny: 80 000 000:1|Klasa energetyczna: F|Kąt widzenia poziomy: 178 °|Kąt widzenia pionowy: 178 °|Ilość kolorów: 16,7 mln|Gniazda we/wy: 1 x 3,5 mm minijack • 1 x DisplayPort • 1 x HDMI • 2 x USB 3.0|Wbudowane głośniki: Tak|Wbudowany tuner TV: Nie|Pivot: Nie|Standard VESA: 100 x 100|Pobór mocy: 43 W|Ekran dotykowy: Nie|Typ gwarancji: gwarancja zewnętrzna|Okres gwarancji (miesiące): 36|Kontrast statyczny: 1 000:1|Częstotliwość pozioma min.: 30 kHz|Częstotliwość pozioma max.: 115 kHz|Szerokość: 817 mm|Wysokość z podstawą: 422.5 mm|Głębokość z podstawą: 245.5 mm|Obszar widzialny w pionie: 334.8 mm|Obszar widzialny w poziomie: 799.8 mm|Powierzchnia matrycy: Matowa|Akcesoria opcjonalne: Kable: zasilający, USB, HDMI, DP Pozostałe: skrócona instrukcja obsługi, instrukcja bezpieczeństwa|Waga z podstawą: 9.4 kg;0;new
20461;1;IIYAMA Monitor 43 cale G4380UHSU-B1 4K, VA, 2xHDMI, DP, 0,4ms, 550cd/m2, USB3.0;Monitory;3073.06;;3073.06;0;0;0;;;;;;IIyama;;;;;;;;;;;;;;;;;;3073.06;3073.06;G-Master G4380UHSU-B1;;;;;;;;1;;;1;;;1;Certyfikaty: CE • EAC • ErP • PSE • RoHS • TUV • VCCI • WEEE|Bluetooth: Nie|Etykieta energetyczna: Pobierz|Częstotliwość odświeżania: 144 Hz|Model: G-Master G4380UHSU-B1|Proporcje obrazu: 16:9|WiFi: Nie|Przekątna ekranu: 42.5''|Kolor: Czarny|Typ matrycy: VA|Technologia podświetlania: Diody LED|Kamera internetowa: Brak|Plamka matrycy: 0.245 mm|Rozdzielczość: 3840 x 2160|Czas reakcji: 0.4 ms|Jasność: 550 cd/m²|Kontrast dynamiczny: 80 000 000:1|Klasa energetyczna: F|Kąt widzenia poziomy: 178 °|Kąt widzenia pionowy: 178 °|Ilość kolorów: 1,07 mld|Gniazda we/wy: 1 x 3,5 mm minijack • 2 x DisplayPort • 2 x HDMI • 2 x USB 2.0 • 2 x USB 3.0|Wbudowane głośniki: Tak|Wbudowany tuner TV: Nie|Pivot: Nie|Standard VESA: 200 x 100|Pobór mocy: 49 W|Waga: 13.1 kg|Ekran dotykowy: Nie|Typ gwarancji: gwarancja zewnętrzna|Okres gwarancji (miesiące): 36|Akcesoria w zestawie: Monitor Kable: zasilający, USB, HDMI, DP Skrócona instrukcja obsługi, instrukcja bezpieczeństwa Pilot (baterie w zestawie)|Kontrast statyczny: 4 000:1|Częstotliwość pozioma min.: 30 kHz|Częstotliwość pozioma max.: 135 kHz|Szerokość: 977.5 mm|Wysokość z podstawą: 621.5 mm|Głębokość z podstawą: 251 mm|Obszar widzialny w pionie: 529.42 mm|Obszar widzialny w poziomie: 941.18 mm|Powierzchnia matrycy: Matowa|Waga z podstawą: 14.9 kg;0;new
24436;1;IIYAMA Monitor G-Master 23.8 cala GB2470HSU-W5 0.8ms,IPS,DP,HDMI,165Hz,HAS(150mm);Monitory;847.47;;847.47;0;0;0;;;;;;IIyama;;;;;;;;;;;;;;;;;;847.47;847.47;GB2470HSU-W5      Zdobądź przewagę nad konkurencją, aby uwolnić cały swój potencjał gracza dzięki 24-calowemu GB2470HSU z 0.8ms MPRT i częstotliwością odświeżania 165Hz. Uzbrojony w technologię FreeSync Premium możesz podejmować decyzje w ułamku sekundy zapominając zarazem o smużeniu lub rozmyciu obrazu. Możliwość regulacji jasnych i ciemnych tonów za pomocą funkcji Black Tuner zapewnia lepszą jakość widzenia w zacienionych obszarach, a panel w technologii IPS gwarantuje doskonałą jakość obrazu. Dzięki stopce z regulacją wysokości możesz bez problemu dopasować położenie ekranu do swoich preferencji, aby cieszyć się komfortem w trakcie nawet najdłuższych maratonów gamingowych.;;;;;;;;1;;;1;;;1;Model: G-Master GB2470HSU-W5|Certyfikaty: CE • EAC • ErP • PSE • REACH • RoHS • TUV • VCCI • WEEE|Bluetooth: Nie|Etykieta energetyczna: Pobierz|Częstotliwość odświeżania: 165 Hz|Regulacja wysokości: Tak|Wysokość (maks.): 535 mm|Proporcje obrazu: 16:9|WiFi: Nie|Przekątna ekranu: 23.8''|Kolor: Biały|Typ matrycy: TFT IPS|Technologia podświetlania: Diody LED|Kamera internetowa: Brak|Plamka matrycy: 0.275 mm|Rozdzielczość: 1920 x 1080 (FHD 1080)|Czas reakcji: 0.8 ms|Jasność: 250 cd/m²|Kontrast dynamiczny: 80 000 000:1|Klasa energetyczna: E|Kąt widzenia poziomy: 178 °|Kąt widzenia pionowy: 178 °|Ilość kolorów: 16,7 mln|Gniazda we/wy: 1 x 3,5 mm minijack • 1 x DisplayPort • 1 x HDMI • 2 x USB 2.0|Wbudowane głośniki: Tak|Wbudowany tuner TV: Nie|Pivot: Tak|Standard VESA: 100 x 100|Pobór mocy: 20 W|Ekran dotykowy: Nie|Typ gwarancji: gwarancja zewnętrzna|Okres gwarancji (miesiące): 36|Kontrast statyczny: 1 100:1|Częstotliwość pozioma min.: 15 kHz|Częstotliwość pozioma max.: 195 kHz|Szerokość: 539.5 mm|Wysokość z podstawą: 385 mm|Głębokość z podstawą: 210 mm|Obszar widzialny w pionie: 296.5 mm|Obszar widzialny w poziomie: 527 mm|Powierzchnia matrycy: Matowa|Waga z podstawą: 4.5 kg;0;new
24070;1;IIYAMA Monitor G-Master 31.5 cala GCB3280QSU-B1 VA,QHD,165Hz,1500R,0.2ms,2xHDMI,2xDP;Monitory;1694.94;;1694.94;0;0;0;;;;;;IIyama;;;;;;;;;;;;;;;;;;1694.94;1694.94;G-MASTER GCB3280QSU-B1;;;;;;;;1;;;1;;;1;Regulacja wysokości: Tak|Model: G-Master GCB3280QSU|Certyfikaty: CE • ErP • PSE • REACH • RoHS • TUV • UKCA • VCCI • WEEE|Bluetooth: Nie|Zakrzywienie ekranu: 1500 R|Etykieta energetyczna: Pobierz|Proporcje obrazu: 16:9|WiFi: Nie|Przekątna ekranu: 31.5''|Kolor: Czarny|Typ matrycy: VA|Technologia podświetlania: Diody LED|Kamera internetowa: Brak|Plamka matrycy: 0.272 mm|Rozdzielczość: 2560 x 1440|Czas reakcji: 0.2 ms|Jasność: 350 cd/m²|Kontrast dynamiczny: 80 000 000:1|Klasa energetyczna: F|Kąt widzenia poziomy: 178 °|Kąt widzenia pionowy: 178 °|Ilość kolorów: 16,7 mln|Gniazda we/wy: 1 x 3,5 mm minijack • 1 x DisplayPort • 2 x HDMI • 2 x USB 3.0|Wbudowane głośniki: Tak|Wbudowany tuner TV: Nie|Pivot: Nie|Standard VESA: 100 x 100|Pobór mocy: 40 W|Ekran dotykowy: Nie|Typ gwarancji: gwarancja zewnętrzna|Okres gwarancji (miesiące): 24|Akcesoria w zestawie: Kable: zasilający, USB, HDMI, DP Pozostałe: skrócona instrukcja obsługi, instrukcja bezpieczeństwa|Kontrast statyczny: 3 000:1|Częstotliwość pozioma min.: 30 kHz|Częstotliwość pozioma max.: 245 kHz|Szerokość: 709.5 mm|Wysokość z podstawą: 473 mm|Głębokość z podstawą: 290 mm|Obszar widzialny w pionie: 392.3 mm|Obszar widzialny w poziomie: 697.3 mm|Powierzchnia matrycy: Matowa|Waga z podstawą: 9 kg;0;new
24942;1;IIYAMA Monitor G-Master G2745HSU-B1 27 cali G2745HSU-B1 IPS,FHD,100Hz,1ms,2xUSB,2x2W,FreeSync;Monitory;634.95;;634.95;0;0;0;;;;;;IIyama;;;;;;;;;;;;;;;;;;634.95;634.95;G-MASTER G2745HSU-B1;;;;;;;;1;;;1;;;1;"Model: G-MASTER G2745HSU-B1|Certyfikaty: CE • EAC • ErP • PSE • REACH • RoHS • TUV • UKCA • VCCI • WEEE|Bluetooth: Nie|Etykieta energetyczna: Pobierz|Częstotliwość odświeżania: 100 Hz|Regulacja wysokości: Nie|Proporcje obrazu: 16:9|WiFi: Nie|Przekątna ekranu: 27""|Kolor: Czarny|Typ matrycy: TFT IPS|Technologia podświetlania: Diody LED|Kamera internetowa: Brak|Plamka matrycy: 0.311 mm|Rozdzielczość: 1920 x 1080 (FHD 1080)|Czas reakcji: 1 ms|Jasność: 250 cd/m²|Kontrast dynamiczny: 80 000 000:1|Klasa energetyczna: E|Kąt widzenia poziomy: 178 °|Kąt widzenia pionowy: 178 °|Ilość kolorów: 16,7 mln|Gniazda we/wy: 1 x Audio out • 1 x DisplayPort • 1 x HDMI • 2 x USB 2.0|Wbudowane głośniki: Tak|Wbudowany tuner TV: Nie|Pivot: Nie|Standard VESA: 100 x 100|Pobór mocy: 22 W|Ekran dotykowy: Nie|Typ gwarancji: gwarancja zewnętrzna|Okres gwarancji (miesiące): 36|Akcesoria w zestawie: Kable: zasilający, USB, HDMI, DP Pozostałe: skrócona instrukcja obsługi, instrukcja bezpieczeństwa|Kontrast statyczny: 1 000:1|Częstotliwość pozioma min.: 30 kHz|Częstotliwość pozioma max.: 110 kHz|Szerokość: 611.5 mm|Wysokość z podstawą: 434 mm|Głębokość z podstawą: 192.5 mm|Obszar widzialny w pionie: 336.3 mm|Obszar widzialny w poziomie: 597.9 mm|Powierzchnia matrycy: Matowa|Waga z podstawą: 3.9 kg";0;new
